month,scheme_name,avg_nav,min_nav,max_nav
2022-11,ABSL Frontline Equity Fund - Regular - Growth,329.8188,320.168,342.7675
2022-11,ABSL Liquid Fund - Regular - Growth,329.4477,328.4843,330.2982
2022-11,ABSL Small Cap Fund - Regular - Growth,51.2959,46.9769,57.3928
2022-11,Axis Bluechip Fund - Direct - Growth,36.4306,35.3984,37.3901
2022-11,Axis Bluechip Fund - Regular - Growth,1391.7733,43.0025,4785.9519
2022-11,Axis Midcap Fund - Regular - Growth,69.5464,66.7675,73.2498
2022-11,Axis Small Cap Fund - Regular - Growth,74.1619,71.464,78.0568
2022-11,DSP Midcap Fund - Regular - Growth,77.7308,73.786,79.946
2022-11,DSP Small Cap Fund - Regular - Growth,91.5964,83.409,102.7272
2022-11,DSP Top 100 Equity Fund - Regular - Growth,350.9062,342.6664,357.4643
2022-11,HDFC Mid-Cap Opportunities Fund - Direct - Growth,117.1611,114.4619,119.2163
2022-11,HDFC Mid-Cap Opportunities Fund - Regular - Growth,109.5344,106.0727,114.2519
2022-11,HDFC Short Term Debt Fund - Regular - Growth,27.3971,27.2109,27.6031
2022-11,HDFC Top 100 Fund - Direct Plan - Growth,504.4276,108.1924,671.5872
2022-11,HDFC Top 100 Fund - Regular Plan - Growth,463.6936,448.4277,485.221
2022-11,ICICI Pru Bluechip Fund - Direct - Growth,69.7777,68.3352,71.3316
2022-11,ICICI Pru Bluechip Fund - Regular - Growth,76.2949,66.8623,83.932
2022-11,ICICI Pru Liquid Fund - Regular - Growth,303.5745,302.6535,304.3463
2022-11,ICICI Pru Midcap Fund - Regular - Growth,207.3596,200.7462,215.3937
2022-11,ICICI Pru Value Discovery Fund - Regular - Growth,215.0091,209.7132,221.1362
2022-11,Kotak Bluechip Fund - Regular - Growth,232.1329,122.6214,278.1877
2022-11,Kotak Emerging Equity Fund - Regular - Growth,60.9337,59.2819,62.0066
2022-11,Kotak Flexicap Fund - Regular - Growth,56.2811,55.1048,57.4159
2022-11,Kotak Liquid Fund - Regular - Growth,3390.8609,3378.2753,3397.71
2022-11,Mirae Asset Emerging Bluechip Fund - Regular - Growth,113.5846,109.7424,115.8859
2022-11,Mirae Asset Large Cap Fund - Regular - Growth,95.6009,92.8482,97.3662
2022-11,Mirae Asset Tax Saver Fund - Regular - Growth,37.7747,35.4304,40.1483
2022-11,Nippon India ETF Nifty 50 BeES,156.6284,154.6429,158.3623
2022-11,Nippon India Gilt Securities Fund - Regular - Growth,33.4628,33.2707,33.7053
2022-11,Nippon India Large Cap Fund - Direct - Growth,53.374,51.5,55.4599
2022-11,Nippon India Large Cap Fund - Regular - Growth,52.2421,50.1269,61.031
2022-11,Nippon India Small Cap Fund - Regular - Growth,88.7308,85.0817,93.6207
2022-11,SBI Bluechip Fund - Direct Plan - Growth,63.1957,61.3776,66.6346
2022-11,SBI Bluechip Fund - Regular Plan - Growth,75.9516,60.1517,121.6652
2022-11,SBI Magnum Gilt Fund - Regular Plan - Growth,43.3805,43.2507,43.5851
2022-11,SBI Small Cap Fund - Direct Plan - Growth,124.8288,118.922,132.7118
2022-11,SBI Small Cap Fund - Regular Plan - Growth,127.2284,117.7454,133.979
2022-11,UTI Flexi Cap Fund - Regular - Growth,173.2018,169.1402,177.9526
2022-11,UTI Mid Cap Fund - Regular - Growth,122.4045,115.7202,126.626
2022-11,UTI Nifty 50 Index Fund - Regular - Growth,103.8631,99.2265,106.6238
2022-10,ABSL Frontline Equity Fund - Regular - Growth,310.2841,300.9477,327.3406
2022-10,ABSL Liquid Fund - Regular - Growth,327.6651,326.9491,328.4686
2022-10,ABSL Small Cap Fund - Regular - Growth,56.409,52.2054,58.4192
2022-10,Axis Bluechip Fund - Direct - Growth,36.4046,35.7866,37.0473
2022-10,Axis Bluechip Fund - Regular - Growth,1323.4388,42.0785,4784.6486
2022-10,Axis Midcap Fund - Regular - Growth,66.1959,64.4962,68.5523
2022-10,Axis Small Cap Fund - Regular - Growth,77.2622,75.6955,79.2134
2022-10,DSP Midcap Fund - Regular - Growth,76.8748,72.9664,81.2954
2022-10,DSP Small Cap Fund - Regular - Growth,81.1566,79.0198,84.6096
2022-10,DSP Top 100 Equity Fund - Regular - Growth,335.3614,326.1132,343.0535
2022-10,HDFC Mid-Cap Opportunities Fund - Direct - Growth,115.2851,113.0855,117.2197
2022-10,HDFC Mid-Cap Opportunities Fund - Regular - Growth,109.2822,106.1951,112.0856
2022-10,HDFC Short Term Debt Fund - Regular - Growth,27.2839,27.1295,27.4516
2022-10,HDFC Top 100 Fund - Direct Plan - Growth,515.3004,109.6278,687.9638
2022-10,HDFC Top 100 Fund - Regular Plan - Growth,431.4175,420.0881,444.8448
2022-10,ICICI Pru Bluechip Fund - Direct - Growth,71.3909,70.1963,73.2507
2022-10,ICICI Pru Bluechip Fund - Regular - Growth,74.1554,66.1339,83.7001
2022-10,ICICI Pru Liquid Fund - Regular - Growth,302.0134,301.5928,302.5374
2022-10,ICICI Pru Midcap Fund - Regular - Growth,201.9262,194.0604,210.7593
2022-10,ICICI Pru Value Discovery Fund - Regular - Growth,219.6615,210.8884,223.4564
2022-10,Kotak Bluechip Fund - Regular - Growth,229.8998,122.1145,276.1554
2022-10,Kotak Emerging Equity Fund - Regular - Growth,61.795,60.4157,63.2599
2022-10,Kotak Flexicap Fund - Regular - Growth,54.6279,52.9691,57.179
2022-10,Kotak Liquid Fund - Regular - Growth,3374.1026,3367.6532,3379.1477
2022-10,Mirae Asset Emerging Bluechip Fund - Regular - Growth,101.3762,96.3562,109.0143
2022-10,Mirae Asset Large Cap Fund - Regular - Growth,92.9799,91.2046,94.8233
2022-10,Mirae Asset Tax Saver Fund - Regular - Growth,36.663,35.4898,37.8724
2022-10,Nippon India ETF Nifty 50 BeES,158.5443,157.7666,159.9922
2022-10,Nippon India Gilt Securities Fund - Regular - Growth,33.2833,33.129,33.5119
2022-10,Nippon India Large Cap Fund - Direct - Growth,54.5727,53.5093,55.7463
2022-10,Nippon India Large Cap Fund - Regular - Growth,53.7934,51.4411,60.1695
2022-10,Nippon India Small Cap Fund - Regular - Growth,78.1128,74.8992,84.0769
2022-10,SBI Bluechip Fund - Direct Plan - Growth,64.1556,62.4291,67.5404
2022-10,SBI Bluechip Fund - Regular Plan - Growth,73.2837,55.8386,121.6699
2022-10,SBI Magnum Gilt Fund - Regular Plan - Growth,43.3302,43.0508,43.7483
2022-10,SBI Small Cap Fund - Direct Plan - Growth,115.6966,112.303,119.7029
2022-10,SBI Small Cap Fund - Regular Plan - Growth,120.3334,116.1508,124.8051
2022-10,UTI Flexi Cap Fund - Regular - Growth,165.1929,157.3311,171.5799
2022-10,UTI Mid Cap Fund - Regular - Growth,123.2608,121.7502,125.6281
2022-10,UTI Nifty 50 Index Fund - Regular - Growth,95.0373,90.7575,98.6818
2022-09,ABSL Frontline Equity Fund - Regular - Growth,320.1043,303.1565,333.1313
2022-09,ABSL Liquid Fund - Regular - Growth,325.7172,324.8481,326.8925
2022-09,ABSL Small Cap Fund - Regular - Growth,51.7879,50.079,53.5836
2022-09,Axis Bluechip Fund - Direct - Growth,36.975,36.3113,37.5815
2022-09,Axis Bluechip Fund - Regular - Growth,1166.1733,38.4832,4812.0976
2022-09,Axis Midcap Fund - Regular - Growth,67.8486,65.0757,69.7233
2022-09,Axis Small Cap Fund - Regular - Growth,74.5584,69.6874,77.6581
2022-09,DSP Midcap Fund - Regular - Growth,79.8649,78.4005,82.2065
2022-09,DSP Small Cap Fund - Regular - Growth,80.9599,79.1563,83.6182
2022-09,DSP Top 100 Equity Fund - Regular - Growth,344.0245,337.9704,348.6181
2022-09,HDFC Mid-Cap Opportunities Fund - Direct - Growth,111.2327,106.6502,115.5195
2022-09,HDFC Mid-Cap Opportunities Fund - Regular - Growth,106.7635,103.5045,109.0404
2022-09,HDFC Short Term Debt Fund - Regular - Growth,27.5092,27.2724,27.6762
2022-09,HDFC Top 100 Fund - Direct Plan - Growth,541.2351,108.7536,695.2598
2022-09,HDFC Top 100 Fund - Regular Plan - Growth,422.1759,411.1759,431.9494
2022-09,ICICI Pru Bluechip Fund - Direct - Growth,71.6485,70.4625,72.6981
2022-09,ICICI Pru Bluechip Fund - Regular - Growth,73.0464,67.2604,77.128
2022-09,ICICI Pru Liquid Fund - Regular - Growth,300.6838,299.8155,301.4414
2022-09,ICICI Pru Midcap Fund - Regular - Growth,199.3146,192.4997,205.4565
2022-09,ICICI Pru Value Discovery Fund - Regular - Growth,224.0297,218.6529,229.3572
2022-09,Kotak Bluechip Fund - Regular - Growth,233.2793,121.8261,272.2147
2022-09,Kotak Emerging Equity Fund - Regular - Growth,62.2572,59.9339,64.1604
2022-09,Kotak Flexicap Fund - Regular - Growth,50.8652,49.1358,54.2745
2022-09,Kotak Liquid Fund - Regular - Growth,3353.3772,3341.9512,3367.7784
2022-09,Mirae Asset Emerging Bluechip Fund - Regular - Growth,94.0105,88.7846,95.8784
2022-09,Mirae Asset Large Cap Fund - Regular - Growth,90.3585,87.2063,92.973
2022-09,Mirae Asset Tax Saver Fund - Regular - Growth,35.9264,34.73,36.6463
2022-09,Nippon India ETF Nifty 50 BeES,162.6528,160.7925,165.0073
2022-09,Nippon India Gilt Securities Fund - Regular - Growth,32.9102,32.6162,33.1478
2022-09,Nippon India Large Cap Fund - Direct - Growth,54.8953,53.7069,56.1745
2022-09,Nippon India Large Cap Fund - Regular - Growth,53.8919,50.8256,61.5993
2022-09,Nippon India Small Cap Fund - Regular - Growth,77.4894,75.0043,80.5768
2022-09,SBI Bluechip Fund - Direct Plan - Growth,66.3941,64.3114,68.3954
2022-09,SBI Bluechip Fund - Regular Plan - Growth,70.1489,54.6797,121.6144
2022-09,SBI Magnum Gilt Fund - Regular Plan - Growth,43.9798,43.7153,44.3466
2022-09,SBI Small Cap Fund - Direct Plan - Growth,116.5056,114.191,119.8603
2022-09,SBI Small Cap Fund - Regular Plan - Growth,116.6091,111.6666,121.2095
2022-09,UTI Flexi Cap Fund - Regular - Growth,156.6924,154.0392,158.9879
2022-09,UTI Mid Cap Fund - Regular - Growth,122.2384,120.5217,124.6653
2022-09,UTI Nifty 50 Index Fund - Regular - Growth,94.8104,92.4675,97.2138
2022-08,ABSL Frontline Equity Fund - Regular - Growth,329.8225,320.3413,336.8708
2022-08,ABSL Liquid Fund - Regular - Growth,324.0539,323.4325,324.8681
2022-08,ABSL Small Cap Fund - Regular - Growth,48.195,44.516,52.3375
2022-08,Axis Bluechip Fund - Direct - Growth,35.7716,34.4786,37.1281
2022-08,Axis Bluechip Fund - Regular - Growth,1240.3448,37.387,4810.9594
2022-08,Axis Midcap Fund - Regular - Growth,64.6601,61.5099,68.9088
2022-08,Axis Small Cap Fund - Regular - Growth,71.1199,67.5773,75.5364
2022-08,DSP Midcap Fund - Regular - Growth,80.8443,77.4408,85.3991
2022-08,DSP Small Cap Fund - Regular - Growth,77.6637,73.6757,80.285
2022-08,DSP Top 100 Equity Fund - Regular - Growth,342.1441,332.2766,351.9446
2022-08,HDFC Mid-Cap Opportunities Fund - Direct - Growth,112.7683,107.5459,117.7378
2022-08,HDFC Mid-Cap Opportunities Fund - Regular - Growth,107.6201,102.3818,111.7737
2022-08,HDFC Short Term Debt Fund - Regular - Growth,27.6002,27.463,27.7744
2022-08,HDFC Top 100 Fund - Direct Plan - Growth,511.1044,107.1074,661.8026
2022-08,HDFC Top 100 Fund - Regular Plan - Growth,421.3311,412.293,433.0211
2022-08,ICICI Pru Bluechip Fund - Direct - Growth,70.5137,68.9533,72.1247
2022-08,ICICI Pru Bluechip Fund - Regular - Growth,75.1204,66.9337,77.5007
2022-08,ICICI Pru Liquid Fund - Regular - Growth,299.0258,298.27,299.9005
2022-08,ICICI Pru Midcap Fund - Regular - Growth,193.3023,182.803,199.9983
2022-08,ICICI Pru Value Discovery Fund - Regular - Growth,222.1825,216.9508,226.9223
2022-08,Kotak Bluechip Fund - Regular - Growth,223.7892,118.3143,268.0761
2022-08,Kotak Emerging Equity Fund - Regular - Growth,60.3176,58.3331,62.8208
2022-08,Kotak Flexicap Fund - Regular - Growth,48.5604,47.2631,49.5724
2022-08,Kotak Liquid Fund - Regular - Growth,3330.9332,3319.7643,3342.0037
2022-08,Mirae Asset Emerging Bluechip Fund - Regular - Growth,85.438,80.3969,89.6962
2022-08,Mirae Asset Large Cap Fund - Regular - Growth,88.0353,85.9047,89.9808
2022-08,Mirae Asset Tax Saver Fund - Regular - Growth,36.5188,34.8803,38.0201
2022-08,Nippon India ETF Nifty 50 BeES,160.6713,157.0456,163.5436
2022-08,Nippon India Gilt Securities Fund - Regular - Growth,33.0327,32.8311,33.1746
2022-08,Nippon India Large Cap Fund - Direct - Growth,53.6812,52.5034,55.0043
2022-08,Nippon India Large Cap Fund - Regular - Growth,53.7328,50.1075,61.965
2022-08,Nippon India Small Cap Fund - Regular - Growth,71.9143,69.6056,75.1732
2022-08,SBI Bluechip Fund - Direct Plan - Growth,65.9761,64.8835,67.7233
2022-08,SBI Bluechip Fund - Regular Plan - Growth,68.7724,52.4768,121.5935
2022-08,SBI Magnum Gilt Fund - Regular Plan - Growth,44.1795,43.9943,44.3327
2022-08,SBI Small Cap Fund - Direct Plan - Growth,117.2919,113.5964,121.3374
2022-08,SBI Small Cap Fund - Regular Plan - Growth,106.3859,100.4098,115.3417
2022-08,UTI Flexi Cap Fund - Regular - Growth,155.3207,150.268,161.979
2022-08,UTI Mid Cap Fund - Regular - Growth,122.8558,115.3935,128.3453
2022-08,UTI Nifty 50 Index Fund - Regular - Growth,93.7786,91.3214,96.594
2022-07,ABSL Frontline Equity Fund - Regular - Growth,325.4926,317.5828,333.2879
2022-07,ABSL Liquid Fund - Regular - Growth,321.8807,320.9753,323.1573
2022-07,ABSL Small Cap Fund - Regular - Growth,43.8477,41.0927,46.3318
2022-07,Axis Bluechip Fund - Direct - Growth,35.9613,34.2764,37.5396
2022-07,Axis Bluechip Fund - Regular - Growth,1438.8779,37.2269,4809.8806
2022-07,Axis Midcap Fund - Regular - Growth,65.6793,64.2643,66.9273
2022-07,Axis Small Cap Fund - Regular - Growth,75.7599,72.4439,78.3261
2022-07,DSP Midcap Fund - Regular - Growth,81.7606,79.1657,85.1168
2022-07,DSP Small Cap Fund - Regular - Growth,77.9107,75.646,81.6946
2022-07,DSP Top 100 Equity Fund - Regular - Growth,331.9441,326.1393,336.365
2022-07,HDFC Mid-Cap Opportunities Fund - Direct - Growth,106.2821,102.0542,110.4011
2022-07,HDFC Mid-Cap Opportunities Fund - Regular - Growth,106.4923,102.2411,115.151
2022-07,HDFC Short Term Debt Fund - Regular - Growth,27.5134,27.2885,27.6964
2022-07,HDFC Top 100 Fund - Direct Plan - Growth,476.9761,106.6562,669.2013
2022-07,HDFC Top 100 Fund - Regular Plan - Growth,436.746,423.8151,452.584
2022-07,ICICI Pru Bluechip Fund - Direct - Growth,69.3833,67.2856,71.855
2022-07,ICICI Pru Bluechip Fund - Regular - Growth,72.7368,66.7412,83.8626
2022-07,ICICI Pru Liquid Fund - Regular - Growth,297.3958,296.7053,298.3296
2022-07,ICICI Pru Midcap Fund - Regular - Growth,176.1211,167.4228,184.0622
2022-07,ICICI Pru Value Discovery Fund - Regular - Growth,218.622,210.6344,226.155
2022-07,Kotak Bluechip Fund - Regular - Growth,213.9795,116.5848,254.7061
2022-07,Kotak Emerging Equity Fund - Regular - Growth,59.4613,58.0567,61.7103
2022-07,Kotak Flexicap Fund - Regular - Growth,48.5361,47.2295,50.1455
2022-07,Kotak Liquid Fund - Regular - Growth,3312.6645,3304.0066,3318.8728
2022-07,Mirae Asset Emerging Bluechip Fund - Regular - Growth,82.4937,80.9775,84.5222
2022-07,Mirae Asset Large Cap Fund - Regular - Growth,87.4725,85.4121,89.7479
2022-07,Mirae Asset Tax Saver Fund - Regular - Growth,35.5468,34.69,36.6684
2022-07,Nippon India ETF Nifty 50 BeES,158.6443,155.5705,164.3868
2022-07,Nippon India Gilt Securities Fund - Regular - Growth,32.8877,32.3909,33.2266
2022-07,Nippon India Large Cap Fund - Direct - Growth,51.5724,50.6268,52.4011
2022-07,Nippon India Large Cap Fund - Regular - Growth,54.7373,49.4198,61.6493
2022-07,Nippon India Small Cap Fund - Regular - Growth,70.5949,69.5063,72.0396
2022-07,SBI Bluechip Fund - Direct Plan - Growth,64.3381,62.1492,65.7294
2022-07,SBI Bluechip Fund - Regular Plan - Growth,70.3231,52.0093,121.6023
2022-07,SBI Magnum Gilt Fund - Regular Plan - Growth,43.954,43.7155,44.245
2022-07,SBI Small Cap Fund - Direct Plan - Growth,110.0114,101.9281,116.5029
2022-07,SBI Small Cap Fund - Regular Plan - Growth,104.8074,101.8116,107.1446
2022-07,UTI Flexi Cap Fund - Regular - Growth,159.2107,149.9155,163.8786
2022-07,UTI Mid Cap Fund - Regular - Growth,130.371,122.6867,136.438
2022-07,UTI Nifty 50 Index Fund - Regular - Growth,91.4859,90.2109,93.6061
2022-06,ABSL Frontline Equity Fund - Regular - Growth,315.3872,306.2298,320.2782
2022-06,ABSL Liquid Fund - Regular - Growth,320.094,319.7738,320.8118
2022-06,ABSL Small Cap Fund - Regular - Growth,39.1012,36.9015,40.7757
2022-06,Axis Bluechip Fund - Direct - Growth,38.2954,37.3243,39.1002
2022-06,Axis Bluechip Fund - Regular - Growth,1280.8644,36.067,4809.7359
2022-06,Axis Midcap Fund - Regular - Growth,66.6813,64.1124,69.8692
2022-06,Axis Small Cap Fund - Regular - Growth,65.7579,60.263,72.7091
2022-06,DSP Midcap Fund - Regular - Growth,83.1833,79.4961,88.1749
2022-06,DSP Small Cap Fund - Regular - Growth,83.025,80.3263,86.338
2022-06,DSP Top 100 Equity Fund - Regular - Growth,337.9214,327.0344,354.4765
2022-06,HDFC Mid-Cap Opportunities Fund - Direct - Growth,104.9297,99.5501,109.634
2022-06,HDFC Mid-Cap Opportunities Fund - Regular - Growth,99.6605,94.8316,107.1737
2022-06,HDFC Short Term Debt Fund - Regular - Growth,27.3406,27.1425,27.494
2022-06,HDFC Top 100 Fund - Direct Plan - Growth,514.4653,109.4531,675.03
2022-06,HDFC Top 100 Fund - Regular Plan - Growth,465.137,451.0707,481.6458
2022-06,ICICI Pru Bluechip Fund - Direct - Growth,67.9755,65.454,70.2981
2022-06,ICICI Pru Bluechip Fund - Regular - Growth,68.0491,63.8574,83.5037
2022-06,ICICI Pru Liquid Fund - Regular - Growth,295.5326,294.3826,296.6018
2022-06,ICICI Pru Midcap Fund - Regular - Growth,180.0486,171.2824,189.001
2022-06,ICICI Pru Value Discovery Fund - Regular - Growth,226.5466,217.9587,232.9864
2022-06,Kotak Bluechip Fund - Regular - Growth,225.4008,123.1503,264.7635
2022-06,Kotak Emerging Equity Fund - Regular - Growth,62.5431,61.4114,63.7993
2022-06,Kotak Flexicap Fund - Regular - Growth,48.4785,47.5865,49.7668
2022-06,Kotak Liquid Fund - Regular - Growth,3291.4389,3279.779,3303.787
2022-06,Mirae Asset Emerging Bluechip Fund - Regular - Growth,83.3369,80.9735,85.423
2022-06,Mirae Asset Large Cap Fund - Regular - Growth,86.6641,84.3783,89.5625
2022-06,Mirae Asset Tax Saver Fund - Regular - Growth,34.9466,32.6283,36.2789
2022-06,Nippon India ETF Nifty 50 BeES,155.9568,150.4968,159.2239
2022-06,Nippon India Gilt Securities Fund - Regular - Growth,32.4363,32.256,32.5744
2022-06,Nippon India Large Cap Fund - Direct - Growth,52.958,51.7291,53.9687
2022-06,Nippon India Large Cap Fund - Regular - Growth,53.89,52.1522,61.7369
2022-06,Nippon India Small Cap Fund - Regular - Growth,72.6733,66.727,77.5179
2022-06,SBI Bluechip Fund - Direct Plan - Growth,62.7822,61.251,64.7917
2022-06,SBI Bluechip Fund - Regular Plan - Growth,68.1828,51.1928,120.9577
2022-06,SBI Magnum Gilt Fund - Regular Plan - Growth,43.6171,43.0597,44.0885
2022-06,SBI Small Cap Fund - Direct Plan - Growth,103.7861,97.5724,108.5596
2022-06,SBI Small Cap Fund - Regular Plan - Growth,100.6764,96.6456,104.8549
2022-06,UTI Flexi Cap Fund - Regular - Growth,157.8872,154.6575,165.9781
2022-06,UTI Mid Cap Fund - Regular - Growth,130.1105,126.8938,133.4879
2022-06,UTI Nifty 50 Index Fund - Regular - Growth,92.5778,91.0935,94.2402
2022-05,ABSL Frontline Equity Fund - Regular - Growth,306.4016,297.0795,315.7377
2022-05,ABSL Liquid Fund - Regular - Growth,319.2226,318.492,319.789
2022-05,ABSL Small Cap Fund - Regular - Growth,40.5122,37.3614,43.7647
2022-05,Axis Bluechip Fund - Direct - Growth,37.9033,37.4411,38.7503
2022-05,Axis Bluechip Fund - Regular - Growth,1161.5907,35.2122,4808.5531
2022-05,Axis Midcap Fund - Regular - Growth,72.0367,69.2602,75.5906
2022-05,Axis Small Cap Fund - Regular - Growth,58.1822,57.0973,60.5214
2022-05,DSP Midcap Fund - Regular - Growth,82.0384,78.5587,86.5996
2022-05,DSP Small Cap Fund - Regular - Growth,82.1063,76.8819,85.2753
2022-05,DSP Top 100 Equity Fund - Regular - Growth,344.9528,332.0087,353.6959
2022-05,HDFC Mid-Cap Opportunities Fund - Direct - Growth,102.3291,100.5777,104.4936
2022-05,HDFC Mid-Cap Opportunities Fund - Regular - Growth,96.486,93.5553,98.6144
2022-05,HDFC Short Term Debt Fund - Regular - Growth,27.1752,27.1011,27.2962
2022-05,HDFC Top 100 Fund - Direct Plan - Growth,482.4363,108.9019,620.5554
2022-05,HDFC Top 100 Fund - Regular Plan - Growth,504.3125,476.0989,524.0515
2022-05,ICICI Pru Bluechip Fund - Direct - Growth,65.7659,63.3571,67.3158
2022-05,ICICI Pru Bluechip Fund - Regular - Growth,68.1491,64.3479,83.8475
2022-05,ICICI Pru Liquid Fund - Regular - Growth,293.2928,292.527,294.3502
2022-05,ICICI Pru Midcap Fund - Regular - Growth,187.0986,178.8193,193.5301
2022-05,ICICI Pru Value Discovery Fund - Regular - Growth,226.8173,222.1508,236.1054
2022-05,Kotak Bluechip Fund - Regular - Growth,228.181,121.5446,262.1183
2022-05,Kotak Emerging Equity Fund - Regular - Growth,60.3535,59.1304,61.5107
2022-05,Kotak Flexicap Fund - Regular - Growth,46.5966,45.3998,47.6803
2022-05,Kotak Liquid Fund - Regular - Growth,3274.7843,3266.9775,3279.8275
2022-05,Mirae Asset Emerging Bluechip Fund - Regular - Growth,83.4631,81.4214,84.6527
2022-05,Mirae Asset Large Cap Fund - Regular - Growth,84.2955,82.512,86.4082
2022-05,Mirae Asset Tax Saver Fund - Regular - Growth,33.3226,32.429,34.1438
